0.000,-3.000,
0.500,-3.000,
0.500,-3.200,
0.000,-3.200

0.500,-3.000,
2.000,-3.000,
2.000,-3.200,
0.500,-3.200

0.000,3.000,
0.500,3.000,
0.500,3.200,
0.000,3.200

0.500,3.000,
2.000,3.000,
2.000,3.200,
0.500,3.200

----

+0.000,-2.500,
+0.500,-2.500,
+0.500,-2.700,
+0.000,-2.700

+0.500,-2.500,
+2.000,-2.500,
+2.000,-2.700,
+0.500,-2.700

+0.000,2.500,
+0.500,2.500,
+0.500,2.700,
+0.000,2.700

+0.500,2.500,
+2.000,2.500,
+2.000,2.700,
+0.500,2.700
